"c.0L..1L..2L..3L..4L..5L..6L..7L..8L..9L..10L..11L..12L..13L.." "c.51.0456..52.0305..54.075..56.0468..58.1134..57.0829..61.0952.."
"3963" 19 84.0352
"3964" 20 86.0802
"3965" 21 89.0989
"3966" 22 91.0778
"3967" 23 93.1728
"3968" 24 96.2319
"3969" 25 99.0515
"3970" 0 48.0133
"3971" 1 50.0445
"3972" 2 52.0348
"3973" 3 52.069
"3974" 4 56.0879
"3975" 5 57.0355
"3976" 6 60.0975
"3977" 7 61.0346
"3978" 8 63.0188
"3979" 9 65.0388
"3980" 10 67.0464
"3981" 11 70.0384
"3982" 12 71.0703
"3983" 13 75.0892
"3984" 14 78.0649
"3985" 15 81.1056
"3986" 16 84.0396
"3987" 0 45.0373
"3988" 1 48.0332
"3989" 2 50.0424
"3990" 3 51.0733
"3991" 4 52.0716
"3992" 5 54.0498
"3993" 6 56.047
"3994" 7 58.156
"3995" 8 60.0246
"3996" 9 63.0412
"3997" 10 65.084
"3998" 11 65.0335
"3999" 12 68.1024
"4000" 13 70.1817
"4001" 14 74.1724
"4002" 15 76.0941
"4003" 16 79.1217
"4004" 17 80.1988
"4005" 18 85.1147
"4006" 19 87.1345
"4007" 20 88.1334
"4008" 0 48.0625
"4009" 1 51.0484
"4010" 2 53.0616
"4011" 3 55.0399
"4012" 4 56.0698
"4013" 5 57.0886
"4014" 6 59.0384
"4015" 7 62.0388
"4016" 8 64.0868
"4017" 9 65.0289
"4018" 10 66.0563
"4019" 11 70.0444
"4020" 12 71.0805
"4021" 13 73.1114
"4022" 14 76.1492
"4023" 15 78.0525
"4024" 16 81.1184
"4025" 17 83.1088
"4026" 18 88.0754
"4027" 19 92.1714
"4028" 20 96.0878
"4029" 0 50.0467
"4030" 1 52.1636
"4031" 2 52.0587
"4032" 3 54.1216
"4033" 4 56.0643
"4034" 5 59.0313
"4035" 6 61.1802
"4036" 7 63.1818
"4037" 8 64.1001
"4038" 9 65.1178
"4039" 10 68.0854
"4040" 11 71.1076
"4041" 12 73.1586
"4042" 13 75.2521
"4043" 14 76.2296
"4044" 15 80.2467
"4045" 16 80.2467
"4046" 17 85.2201
"4047" 18 88.2515
"4048" 19 92.2817
"4049" 20 96.2418
"4050" 21 98.1303
"4051" 22 101.315
"4052" 23 107.191
"4053" 0 55.1422
"4054" 1 56.1238
"4055" 2 57.0957
"4056" 3 59.0825
"4057" 4 60.0502
"4058" 5 62.1606
"4059" 6 64.1982
"4060" 7 68.2679
"4061" 8 69.2624
"4062" 9 72.223
"4063" 10 73.1552
"4064" 11 73.2839
"4065" 12 78.3751
"4066" 13 80.1862
"4067" 14 83.1507
"4068" 15 85.1892
"4069" 16 88.1784
"4070" 17 90.2449
"4071" 18 96.1207
"4072" 19 98.2508
"4073" 20 100.114
"4074" 21 104.175
"4075" 0 56.0955
"4076" 1 56.0188
"4077" 2 58.0855
"4078" 3 58.0503
"4079" 4 60.0767
"4080" 5 62.0911
"4081" 6 64.1032
"4082" 7 68.094
"4083" 8 67.2121
"4084" 9 71.1853
"4085" 10 74.0767
"4086" 11 75.1572
"4087" 12 78.1958
"4088" 13 80.2029
"4089" 14 83.1641
"4090" 15 84.1082
"4091" 0 43.0513
"4092" 1 45.1002
"4093" 2 44.1257
"4094" 3 46.1096
"4095" 4 48.0607
"4096" 5 50.0906
"4097" 6 51.0628
"4098" 7 52.0842
"4099" 8 54.1218
"4100" 9 55.0705
"4101" 10 58.0982
"4102" 11 57.0537
"4103" 12 60.018
"4104" 13 64.0381
"4105" 14 65.0362
"4106" 15 66.013
"4107" 16 70.0716
"4108" 17 73.112
"4109" 18 73.0406
"4110" 19 75.1602
"4111" 20 79.1299
"4112" 0 43.0202
"4113" 1 43.0664
"4114" 2 43.0877
"4115" 3 45.0538
"4116" 4 47.0333
"4117" 5 49.0577
"4118" 6 49.0696
"4119" 7 52.0655
"4120" 8 51.072
"4121" 9 54.1759
"4122" 10 54.0203
"4123" 11 57.0375
"4124" 12 59.1126
"4125" 13 62.0892
"4126" 14 61.0512
"4127" 15 64.1718
"4128" 16 68.0977
"4129" 17 69.11
"4130" 18 70.1367
"4131" 19 72.1045
"4132" 20 76.1143
"4133" 0 40.0185
"4134" 1 41.0554
"4135" 2 43.0595
"4136" 3 43.1038
"4137" 4 45.0664
"4138" 5 44.0746
"4139" 6 49.039
"4140" 7 50.0493
"4141" 8 52.1069
"4142" 9 53.049
"4143" 10 54.0493
"4144" 11 55.1011
"4145" 12 58.1152
"4146" 13 58.088
"4147" 14 61.0936
"4148" 15 61.0785
"4149" 16 63.0828
"4150" 17 65.1507
"4151" 18 66.1712
"4152" 19 70.1106
"4153" 20 72.2407
"4154" 21 75.1859
"4155" 22 76.199
"4156" 23 80.091
"4157" 24 80.091
"4158" 0 43.0721
"4159" 1 45.1544
"4160" 2 46.0917
"4161" 3 45.0742
"4162" 4 49.0803
"4163" 5 50.0511
"4164" 6 52.0814
"4165" 7 53.0607
"4166" 8 54.0676
"4167" 9 57.0677
"4168" 10 59.0735
"4169" 11 60.0456
"4170" 12 62.1779
"4171" 13 64.1188
"4172" 14 66.0845
"4173" 15 68.1223
"4174" 16 70.1226
"4175" 17 71.0772
"4176" 0 39.0293
"4177" 1 40.1001
"4178" 2 42.0716
"4179" 3 41.0314
"4180" 4 44.0219
"4181" 5 46.0578
"4182" 6 46.1149
"4183" 7 47.1653
"4184" 8 49.0768
"4185" 9 50.0279
"4186" 10 52.1686
"4187" 11 55.1535
"4188" 12 54.0934
"4189" 13 56.0487
"4190" 14 59.1352
"4191" 15 61.0688
"4192" 16 62.0968
"4193" 17 65.1515
"4194" 18 67.0975
"4195" 19 70.1432
"4196" 20 72.1491
"4197" 21 74.3494
"4198" 22 77.1305
"4199" 23 80.2978
"4200" 0 44.0256
"4201" 1 44.0617
"4202" 2 46.0782
"4203" 3 48.0344
"4204" 4 48.0273
"4205" 5 52.0665
"4206" 6 53.068
"4207" 7 53.1001
"4208" 8 56.0781
"4209" 9 58.0802
"4210" 10 59.1149
"4211" 11 60.0475
"4212" 12 63.0702
"4213" 13 65.0719
"4214" 14 65.0893
"4215" 15 68.1632
"4216" 16 72.2613
"4217" 17 73.1478
"4218" 18 78.1742
"4219" 19 79.0769
"4220" 20 82.1079
"4221" 21 85.1422
"4222" 0 44.019
"4223" 1 45.1248
"4224" 2 47.0955
"4225" 3 49.0911
"4226" 4 49.0828
"4227" 5 53.0744
"4228" 6 55.0922
"4229" 7 53.138
"4230" 8 57.0303
"4231" 9 58.0621
"4232" 10 61.0743
"4233" 11 63.1068
"4234" 12 63.085
"4235" 13 66.1239
"4236" 14 66.0962
"4237" 15 69.184
"4238" 16 70.3817
"4239" 17 75.1172
"4240" 18 76.1055
"4241" 19 79.2155
"4242" 20 80.2651
"4243" 21 85.14
"4244" 22 87.1559
"4245" 0 44.1046
"4246" 1 46.095
"4247" 2 47.0482
"4248" 3 50.0608
"4249" 4 53.1367
"4250" 5 54.0975
"4251" 6 55.2598
"4252" 7 57.2048
"4253" 8 57.3764
"4254" 9 58.1394
"4255" 10 62.2035
"4256" 11 64.1162
"4257" 12 65.2015
"4258" 13 65.489
"4259" 14 67.2691
"4260" 15 72.2982
"4261" 16 74.1908
"4262" 17 78.1667
"4263" 18 81.1172
"4264" 19 83.1474
"4265" 20 88.119
"4266" 0 44.0748
"4267" 1 47.1456
"4268" 2 49.1499
"4269" 3 51.2467
"4270" 4 52.1109
"4271" 5 53.0776
"4272" 6 55.1518
"4273" 7 57.1358
"4274" 8 58.0884
"4275" 9 60.2377
"4276" 10 61.1378
"4277" 11 62.0822
"4278" 12 63.1603
"4279" 13 67.3107
"4280" 14 68.1947
"4281" 15 71.1764
"4282" 16 74.2373
"4283" 17 76.1556
"4284" 18 78.1242
"4285" 19 82.0633
"4286" 20 83.1536
"4287" 21 88.0959
"4288" 22 90.0557
"4289" 23 94.1926
"4290" 24 95.1051
"4291" 25 101.084
"4292" 0 51.0963
"4293" 1 54.088
"4294" 2 55.0717
"4295" 3 56.022
"4296" 4 59.0504
"4297" 5 61.0165
"4298" 6 63.1002
"4299" 7 64.1093
"4300" 8 66.0781
"4301" 9 67.0807
"4302" 10 70.0907
"4303" 11 72.2271
"4304" 12 75.2551
"4305" 13 77.0353
"4306" 14 80.0887
"4307" 15 82.0374
"4308" 16 85.2151
"4309" 17 88.1563
"4310" 18 90.1513
"4311" 19 94.1225
"4312" 20 97.1453
"4313" 0 52.1548
"4314" 1 52.0333
"4315" 2 55.0703
"4316" 3 56.0406
"4317" 4 57.07
"4318" 5 59.0561
"4319" 6 60.0288
"4320" 7 62.0582
"4321" 8 63.0722
"4322" 9 66.0977
"4323" 10 69.0404
"4324" 11 72.0255
"4325" 12 75.1387
"4326" 13 77.1797
"4327" 14 79.1184
"4328" 15 80.0922
"4329" 16 85.0952
"4330" 0 45.0607
"4331" 1 46.1926
"4332" 2 48.1174
"4333" 3 50.1382
"4334" 4 50.0681
"4335" 5 53.0763
"4336" 6 54.1489
"4337" 7 56.1035
"4338" 8 56.1838
"4339" 9 59.1637
"4340" 10 61.1368
"4341" 11 63.1045
"4342" 12 65.2406
"4343" 13 67.1129
"4344" 14 67.194
"4345" 15 70.2082
"4346" 16 73.1353
"4347" 17 73.1183
"4348" 18 77.2053
"4349" 19 79.1221
"4350" 20 82.189
"4351" 21 83.0828
"4352" 22 88.0869
"4353" 23 90.1977
"4354" 24 93.2063
"4355" 25 95.1121
"4356" 26 97.1618
"4357" 27 101.289
"4358" 28 105.217
"4359" 29 107.148
"4360" 30 110.196
"4361" 31 114.117
"4362" 32 119.09
"4363" 33 121.138
"4364" 34 125.109
"4365" 35 129.134
"4366" 36 134.101
"4367" 37 138.18
"4368" 38 143.21
"4369" 39 147.121
"4370" 40 152.21
"4371" 41 157.24
"4372" 42 162.138
"4373" 43 168.142
"4374" 44 174.176
"4375" 45 181.302
"4376" 46 186.169
"4377" 0 54.0266
"4378" 1 56.0441
"4379" 2 57.0425
"4380" 3 59.1801
"4381" 4 61.0573
"4382" 5 64.0476
"4383" 6 67.0164
"4384" 7 69.089
"4385" 8 72.0439
"4386" 0 36.005
"4387" 1 39.0864
"4388" 2 40.0271
"4389" 3 40.0764
"4390" 4 41.0553
"4391" 5 42.1506
"4392" 6 43.1633
"4393" 7 46.144
"4394" 8 46.1104
"4395" 9 47.1005
"4396" 10 50.0393
"4397" 11 51.0784
"4398" 12 52.1961
"4399" 13 54.1149
"4400" 14 56.1347
"4401" 15 56.0673
"4402" 16 60.147
"4403" 17 62.3072
"4404" 18 63.131
"4405" 19 66.252
"4406" 20 66.3973
"4407" 21 69.2415
"4408" 0 38.178
"4409" 1 39.0888
"4410" 2 42.0904
"4411" 3 43.0312
"4412" 4 44.1435
"4413" 5 45.0722
"4414" 6 46.0679
"4415" 7 49.0446
"4416" 8 48.1542
"4417" 9 52.0992
"4418" 10 51.133
"4419" 11 54.0475
"4420" 12 54.0828
"4421" 13 58.0801
"4422" 14 58.1225
"4423" 15 60.1979
"4424" 16 63.1313
"4425" 17 65.152
"4426" 18 65.0795
"4427" 19 69.2322
"4428" 20 71.2646
"4429" 21 73.1631
"4430" 22 76.2643
"4431" 23 80.0941
"4432" 24 82.1504
"4433" 0 42.0912
"4434" 1 44.0479
"4435" 2 46.0614
"4436" 3 48.1461
"4437" 4 50.1621
"4438" 5 52.1436
"4439" 6 52.1668
"4440" 7 54.2247
"4441" 8 56.3386
"4442" 9 59.348
"4443" 10 60.1467
"4444" 11 63.3015
"4445" 12 65.0887
"4446" 13 69.3039
"4447" 14 71.1845
"4448" 15 73.2551
"4449" 16 75.2759
"4450" 17 79.2518
"4451" 18 82.1605
"4452" 19 85.1501
"4453" 0 43.1174
"4454" 1 44.1092
"4455" 2 46.1193
"4456" 3 48.0848
"4457" 4 49.1074
"4458" 5 51.1361
"4459" 6 54.1938
"4460" 7 54.1912
"4461" 8 56.1167
"4462" 9 57.0711
"4463" 10 59.1637
"4464" 11 62.243
"4465" 12 64.1723
"4466" 13 68.1714
"4467" 14 70.5479
"4468" 15 71.5061
"4469" 16 76.3058
"4470" 17 78.2476
"4471" 18 81.3405
"4472" 19 85.2324
"4473" 20 88.447
"4474" 21 93.2531
"4475" 22 95.3125
"4476" 0 48.1079
"4477" 1 50.0916
"4478" 2 52.0363
"4479" 3 54.0839
"4480" 4 53.0494
"4481" 5 55.0638
"4482" 6 58.094
"4483" 7 59.1107
"4484" 8 60.1757
"4485" 9 61.1339
"4486" 10 63.2849
"4487" 11 67.2004
"4488" 12 67.1941
"4489" 13 70.199
"4490" 14 73.1667
"4491" 15 76.3769
"4492" 16 77.1601
"4493" 17 82.2384
"4494" 18 84.262
"4495" 19 86.1008
"4496" 20 90.242
"4497" 21 94.0991
"4498" 0 52.0668
"4499" 1 53.1093
"4500" 2 54.1491
"4501" 3 56.0892
"4502" 4 58.0413
"4503" 5 60.1018
"4504" 6 60.0711
"4505" 7 62.0838
"4506" 8 65.058
"4507" 9 66.0232
"4508" 10 70.0464
"4509" 11 70.0657
"4510" 12 72.1239
"4511" 13 76.1541
"4512" 14 79.2048
"4513" 15 80.1865
"4514" 16 84.1668
"4515" 0 44.129
"4516" 1 45.0623
"4517" 2 45.031
"4518" 3 47.0814
"4519" 4 49.0426
"4520" 5 52.194
"4521" 6 52.0743
"4522" 7 55.0641
"4523" 8 55.036
"4524" 9 58.0901
"4525" 10 58.0808
"4526" 11 61.0388
"4527" 12 63.0276
"4528" 13 65.0419
"4529" 14 68.0358
"4530" 15 69.2247
"4531" 16 74.087
"4532" 17 76.1079
"4533" 18 78.0845
"4534" 19 82.1081
"4535" 20 85.0776
"4536" 21 86.2773
"4537" 22 92.1398
"4538" 23 94.236
"4539" 24 98.1836
"4540" 0 51.1855
"4541" 1 54.0719
"4542" 2 56.075
"4543" 3 57.14
"4544" 4 58.2114
"4545" 5 58.1548
"4546" 6 62.1698
"4547" 7 63.241
"4548" 8 67.1991
"4549" 9 68.0808
"4550" 10 71.1033
"4551" 11 73.1875
"4552" 12 75.2039
"4553" 13 79.1025
"4554" 14 80.3075
"4555" 15 83.0592
"4556" 16 86.0979
"4557" 17 88.0486
"4558" 0 48.0322
"4559" 1 50.1634
"4560" 2 51.0985
"4561" 3 52.175
"4562" 4 54.1366
"4563" 5 56.0608
"4564" 6 58.176
"4565" 7 58.0675
"4566" 8 59.083
"4567" 9 62.037
"4568" 10 63.0563
"4569" 11 66.2449
"4570" 12 67.0865
"4571" 13 72.1888
"4572" 14 75.1119
"4573" 15 77.2464
"4574" 16 79.3207
"4575" 17 82.2136
"4576" 18 85.2356
"4577" 19 88.1877
"4578" 0 47.0916
"4579" 1 48.0525
"4580" 2 50.0604
"4581" 3 53.0497
"4582" 4 54.1102
"4583" 5 54.0634
"4584" 6 57.1237
"4585" 7 59.0494
"4586" 8 60.0565
"4587" 9 63.0693
"4588" 10 65.0488
"4589" 11 65.0826
"4590" 12 69.1582
"4591" 13 69.1179
"4592" 14 73.0991
"4593" 15 76.1773
"4594" 16 79.1333
"4595" 17 81.082
"4596" 18 84.077
"4597" 19 85.0481
"4598" 20 89.0683
"4599" 21 91.1747
"4600" 22 93.1651
"4601" 23 98.0813
"4602" 24 101.12
"4603" 25 104.16
"4604" 0 54.0526
"4605" 1 55.0764
"4606" 2 58.0623
"4607" 3 59.0437
"4608" 4 60.1153
"4609" 5 63.1152
"4610" 6 65.208
"4611" 7 68.2996
"4612" 8 68.1257
"4613" 9 72.0967
"4614" 10 75.1802
"4615" 11 78.2541
"4616" 12 81.2112
"4617" 13 83.0765
"4618" 14 85.2907
"4619" 15 87.2248
"4620" 16 92.2116
"4621" 17 94.1668
"4622" 18 98.2038
"4623" 0 49.0682
"4624" 1 51.1812
"4625" 2 53.1031
"4626" 3 54.1105
"4627" 4 57.1466
"4628" 5 58.2086
"4629" 6 61.1859
"4630" 7 63.2693
"4631" 8 63.2955
"4632" 9 65.5712
"4633" 10 68.1961
"4634" 11 71.2672
"4635" 12 71.2604
"4636" 13 76.2159
"4637" 14 79.2769
"4638" 15 80.1172
"4639" 16 82.2374
"4640" 17 84.4679
"4641" 18 88.0812
"4642" 19 90.1741
"4643" 20 95.3119
"4644" 21 98.4245
"4645" 22 100.312
"4646" 0 54.0576
"4647" 1 57.0926
"4648" 2 59.0165
"4649" 3 59.0471
"4650" 4 62.1087
"4651" 5 65.0228
"4652" 6 66.0555
"4653" 7 68.0973
"4654" 8 71.0773
"4655" 9 72.1232
"4656" 10 75.1303
"4657" 11 78.107
"4658" 12 79.1279
"4659" 13 84.3774
"4660" 14 85.1419
"4661" 15 89.2215
"4662" 16 92.1306
"4663" 17 94.289
"4664" 18 98.5816
"4665" 19 99.3506
"4666" 20 103.26
"4667" 0 57.0745
"4668" 1 61.0572
"4669" 2 63.157
"4670" 3 64.1624
"4671" 4 66.1305
"4672" 5 69.3043
"4673" 6 72.2735
"4674" 7 73.1405
"4675" 8 74.1993
"4676" 9 78.3766
"4677" 10 80.1476
"4678" 11 82.0604
"4679" 12 86.2454
"4680" 13 86.2283
"4681" 14 91.3981
"4682" 15 93.3344
"4683" 0 50.0786
"4684" 1 51.0582
"4685" 2 53.1692
"4686" 3 54.2066
"4687" 4 57.1058
"4688" 5 57.1031
"4689" 6 60.0877
"4690" 7 61.1743
"4691" 8 63.3147
"4692" 9 65.2523
"4693" 10 67.0835
"4694" 11 67.1274
"4695" 12 70.2139
"4696" 13 72.182
"4697" 14 75.114
"4698" 15 76.1694
"4699" 16 78.1466
"4700" 17 81.1296
"4701" 18 82.1846
"4702" 19 87.177
"4703" 20 90.2425
"4704" 21 93.3421
"4705" 22 95.2207
"4706" 0 52.1455
"4707" 1 52.1164
"4708" 2 55.1098
"4709" 3 57.0702
"4710" 4 57.0409
"4711" 5 61.0914
"4712" 6 62.056
"4713" 7 64.0719
"4714" 8 65.139
"4715" 9 66.014
"4716" 10 69.0841
"4717" 11 70.2555
"4718" 12 72.1105
"4719" 13 73.1355
"4720" 14 77.1035
"4721" 15 79.0774
"4722" 16 81.0671
"4723" 17 85.0665
"4724" 18 86.126
"4725" 19 89.114
"4726" 20 90.0272
"4727" 21 94.1075
"4728" 22 97.1169
"4729" 23 100.149
"4730" 24 104.134
"4731" 25 106.156
"4732" 26 109.134
"4733" 27 113.313
"4734" 0 61.2308
"4735" 1 62.1347
"4736" 2 64.1797
"4737" 0 33.3038
"4738" 1 35.4325
"4739" 2 36.371
"4740" 3 37.4426
"4741" 4 38.6667
"4742" 5 38.8419
"4743" 6 41.4778
"4744" 7 42.58
"4745" 8 45.513
"4746" 9 47.3908
"4747" 10 46.3897
"4748" 11 48.4684
"4749" 12 51.4663
"4750" 13 51.3501
"4751" 14 53.6057
"4752" 15 56.3892
"4753" 16 58.5318
"4754" 17 58.883
"4755" 18 61.5885
"4756" 19 63.7169
"4757" 20 65.9419
"4758" 21 66.6681
"4759" 22 68.4077
"4760" 23 72.7279
"4761" 24 75.2524
"4762" 25 77.3322
"4763" 26 79.5657
"4764" 27 83.5469
"4765" 28 85.5999
"4766" 29 87.2289
"4767" 0 38.1851
"4768" 1 38.273
"4769" 2 39.4248
"4770" 3 41.3994
"4771" 4 43.3022
"4772" 5 42.5872
"4773" 6 43.3812
"4774" 7 46.2508
"4775" 8 47.3145
"4776" 9 49.3359
"4777" 10 50.3187
"4778" 11 50.2268
"4779" 12 53.6245
"4780" 13 53.3619
"4781" 14 56.2856
"4782" 15 56.4313
"4783" 16 56.5137
"4784" 17 56.2928
"4785" 18 55.1913
"4786" 0 68.307
"4787" 1 71.5856
"4788" 2 74.3473
"4789" 3 75.4657
"4790" 4 79.5357
"4791" 5 82.4701
"4792" 6 84.3972
"4793" 7 87.6686
"4794" 8 89.4962
"4795" 9 93.6212
"4796" 10 95.4971
"4797" 11 98.6749
"4798" 12 102.599
"4799" 13 106.323
"4800" 14 109.253
"4801" 15 114.342
"4802" 16 117.45
"4803" 17 118.206
"4804" 0 175.655
"4805" 0 59.2925
"4806" 1 69.3671
"4807" 2 72.6279
"4808" 0 33.1758
"4809" 1 31.1593
"4810" 2 33.1413
"4811" 3 35.1345
"4812" 4 37.2387
"4813" 5 36.2036
"4814" 6 38.2568
"4815" 7 39.1377
"4816" 8 42.2404
"4817" 9 44.3881
"4818" 10 45.4629
"4819" 11 48.1942
"4820" 12 48.1942
"4821" 13 52.5444
"4822" 14 54.299
"4823" 15 56.3361
"4824" 16 56.3054
"4825" 17 59.2912
"4826" 18 62.5678
"4827" 19 61.498
"4828" 20 60.4324
"4829" 21 66.3321
"4830" 22 66.3321
"4831" 23 77.1618
"4832" 24 74.4706
"4833" 25 77.7652
"4834" 26 79.3015
"4835" 0 38.3548
"4836" 1 38.0532
"4837" 2 41.1705
"4838" 3 42.2273
"4839" 4 43.2093
"4840" 5 46.3457
"4841" 6 47.4366
"4842" 7 48.325
"4843" 8 50.6212
"4844" 9 51.4624
"4845" 10 52.6283
"4846" 11 54.4012
"4847" 12 56.5705
"4848" 13 57.3281
"4849" 14 59.5853
"4850" 15 62.6937
"4851" 16 62.6095
"4852" 17 65.4524
"4853" 18 68.5129
"4854" 19 70.5655
"4855" 20 73.557
"4856" 21 74.5511
"4857" 22 76.4827
"4858" 23 79.376
"4859" 0 45.1636
"4860" 1 47.1949
"4861" 2 50.2833
"4862" 3 50.3503
"4863" 4 52.4482
"4864" 5 53.1467
"4865" 6 55.2558
"4866" 7 57.297
"4867" 8 59.3554
"4868" 9 60.3197
"4869" 10 63.586
"4870" 11 66.5884
"4871" 12 67.28
"4872" 13 71.5472
"4873" 14 73.4291
"4874" 15 75.3992
"4875" 0 40.3127
"4876" 1 42.3068
"4877" 2 43.3854
"4878" 3 46.3189
"4879" 4 46.2862
"4880" 5 47.3017
"4881" 6 49.3319
"4882" 7 52.4176
"4883" 8 54.346
"4884" 9 55.5384
"4885" 10 57.2547
"4886" 11 59.2552
"4887" 12 61.4613
"4888" 13 63.3915
"4889" 14 65.3197
"4890" 15 68.4247
"4891" 16 69.2383
"4892" 17 73.2505
"4893" 18 73.2967
"4894" 19 76.2283
"4895" 0 39.1161
"4896" 1 43.0776
"4897" 2 43.2111
"4898" 3 44.0862
"4899" 4 47.2449
"4900" 5 50.0844
"4901" 6 51.3076
"4902" 7 53.1324
"4903" 8 53.1464
"4904" 9 56.084
"4905" 10 59.1081
"4906" 11 59.2027
"4907" 12 62.1243
"4908" 13 62.1733
"4909" 14 66.1478
"4910" 15 66.1256
"4911" 16 68.1651
"4912" 17 71.1814
"4913" 18 74.0937
"4914" 19 75.2007
"4915" 20 77.1567
"4916" 21 82.1272
"4917" 22 85.1053
"4918" 23 87.1397
"4919" 24 92.2304
"4920" 0 48.1133
"4921" 1 50.2624
"4922" 2 50.2624
"4923" 3 54.109
"4924" 4 56.1245
"4925" 5 56.1245
"4926" 6 59.0545
"4927" 7 60.1107
"4928" 8 61.0807
"4929" 9 63.0753
"4930" 10 63.0753
"4931" 11 67.202
"4932" 12 70.1984
"4933" 13 73.1261
"4934" 14 74.1194
"4935" 15 78.2175
"4936" 16 79.1076
"4937" 17 82.1424
"4938" 18 86.2325
"4939" 19 89.2143
"4940" 20 91.3008
"4941" 21 91.3008
"4942" 22 98.1992
"4943" 23 102.128
"4944" 24 105.12
"4945" 25 110.131
"4946" 26 110.131
"4947" 0 57.0724
"4948" 1 60.0477
"4949" 2 60.1754
"4950" 3 61.0334
"4951" 4 64.1222
"4952" 5 66.068
"4953" 6 70.0229
"4954" 7 70.1817
"4955" 8 74.0813
"4956" 9 75.0683
"4957" 10 76.2161
"4958" 11 81.0843
"4959" 12 81.1321
"4960" 13 84.1362
"4961" 14 89.3047
"4962" 15 91.2069
"4963" 16 95.1549
"4964" 17 96.2825
"4965" 18 100.272
"4966" 19 102.383
"4967" 20 107.274
"4968" 21 112.256
"4969" 22 116.392
"4970" 0 60.1842
"4971" 1 64.2963
"4972" 2 66.1629
"4973" 3 67.2638
"4974" 4 70.1954
"4975" 5 71.2259
"4976" 6 75.2123
"4977" 7 78.3701
"4978" 8 81.3565
"4979" 9 84.3142
"4980" 10 86.3568
"4981" 11 87.5387
"4982" 12 92.2225
"4983" 13 95.2872
"4984" 14 98.2301
"4985" 0 51.1648
"4986" 1 54.2528
"4987" 2 55.48
"4988" 3 57.2195
"4989" 4 59.1507
"4990" 5 62.0674
"4991" 6 65.1418
"4992" 7 66.0934
"4993" 8 66.1887
"4994" 9 71.1633
"4995" 10 71.203
"4996" 11 74.1414
"4997" 12 78.1853
"4998" 13 81.2193
"4999" 14 84.1946
"5000" 15 85.2593
"5001" 16 90.4372
"5002" 17 92.3101
"5003" 18 96.4284
"5004" 0 50.1468
"5005" 1 53.1452
"5006" 2 56.1403
"5007" 3 57.1236
"5008" 4 56.1138
"5009" 5 58.1566
"5010" 6 61.1597
"5011" 7 62.1399
"5012" 8 63.1649
"5013" 9 66.298
"5014" 10 69.0877
"5015" 11 71.1901
"5016" 12 72.2247
"5017" 13 75.0514
"5018" 14 76.0925
"5019" 15 80.1086
"5020" 16 83.0413
"5021" 17 84.0875
"5022" 0 44.0191
"5023" 1 46.0772
"5024" 2 48.0687
"5025" 3 49.0625
"5026" 4 51.0686
"5027" 5 52.1691
"5028" 6 53.2071
"5029" 7 54.1244
"5030" 8 56.1146
"5031" 9 58.0589
"5032" 10 61.0796
"5033" 11 61.0813
"5034" 12 65.0506
"5035" 13 64.051
"5036" 14 66.1379
"5037" 15 68.0806
"5038" 16 71.0601
"5039" 17 74.1887
"5040" 18 76.0942
"5041" 19 79.1168
"5042" 20 81.1278
"5043" 21 85.1667
"5044" 22 86.1833
"5045" 23 89.383
"5046" 24 93.3477
"5047" 25 97.3092
"5048" 26 99.1697
"5049" 27 103.269
"5050" 28 106.383
"5051" 29 110.259
"5052" 30 112.403
"5053" 31 117.275
"5054" 32 120.36
"5055" 0 62.1542
"5056" 1 63.1123
"5057" 2 65.0506
"5058" 3 66.1499
"5059" 4 70.0925
"5060" 5 71.1261
"5061" 6 74.0548
"5062" 7 76.0716
"5063" 8 80.1529
"5064" 9 82.1493
"5065" 10 83.1645
"5066" 11 86.3663
"5067" 12 89.1492
"5068" 13 93.0777
"5069" 14 96.0733
"5070" 15 98.1425
"5071" 16 103.256
"5072" 17 106.067
"5073" 0 59.0955
"5074" 1 60.2055
"5075" 2 61.1719
"5076" 3 65.0448
"5077" 4 67.0752
"5078" 5 70.0643
"5079" 6 72.0302
"5080" 7 74.054
"5081" 8 76.1636
"5082" 9 76.0759
"5083" 10 79.1684
"5084" 11 83.1462
"5085" 12 84.1941
"5086" 13 89.0952
"5087" 14 91.1481
"5088" 15 95.1129
"5089" 16 98.0793
"5090" 0 52.1687
"5091" 1 53.1184
"5092" 2 53.1177
"5093" 3 56.0988
"5094" 4 57.0378
"5095" 5 59.0905
"5096" 6 61.0672
"5097" 7 62.0826
"5098" 8 64.0581
"5099" 9 66.1483
"5100" 10 69.1144
"5101" 11 69.1128
"5102" 12 73.1914
"5103" 13 76.1742
"5104" 14 77.2574
"5105" 15 82.1658
"5106" 16 84.1809
"5107" 17 87.2688
"5108" 18 91.1658
"5109" 19 94.4702
"5110" 20 97.6242
"5111" 0 51.2864
"5112" 1 54.3406
"5113" 2 54.1328
"5114" 3 55.1678
"5115" 4 60.167
"5116" 5 60.2048
"5117" 6 61.2208
"5118" 7 63.1613
"5119" 8 65.1966
"5120" 9 68.1598
"5121" 10 68.2691
"5122" 11 72.1865
"5123" 12 74.2835
"5124" 13 77.2203
"5125" 14 79.156
"5126" 15 81.3034
"5127" 16 86.243
"5128" 17 88.1971
"5129" 18 91.4425
"5130" 19 92.2661
"5131" 20 97.2754
"5132" 21 101.38
"5133" 22 103.227
"5134" 0 52.2364
"5135" 1 54.1786
