20,47.051,93.127
24,44.117,97.414
20,52.175,101.24
18,44.056,78.076
20,43.147,85.215
26,39.103,95.243
25,36.034,81.073
22,46.092,92.089
14,53.045,87.286
21,50.136,98.143
18,52.118,90.246
20,43.071,89.237
20,45.05,86.136
26,36.048,79.251
16,54.147,92.198
17,48.053,86.247
20,46.056,86.225
23,43.106,102.25
29,34.345,90.11
22,42.099,82.086
19,44.209,87.238
21,45.084,82.134
16,48.062,83.143
20,47.02,85.23
23,39.042,78.063
17,53.121,96.262
20,47.043,89.244
16,48.055,79.128
41,41.127,147.2
25,46.024,103.22
15,52.134,86.149
17,52.047,86.056
13,48.037,78.179
23,54.033,107.11
21,47.206,87.177
21,41.097,83.177
26,36.018,80.142
31,38.008,96.177
21,42.188,85.069
22,43.051,88.303
15,42.047,68.128
24,35.008,79.146
21,41.101,80.236
24,39.124,82.315
16,50.111,87.142
14,49.058,71.059
25,40.161,88.329
26,44.17,100.17
26,38.133,91.132
26,41.047,87.306
22,43.045,86.132
28,50.175,124.51
22,40.143,87.154
18,40.041,76.119
23,41.06,85.056
26,42.013,97.145
25,44.04,92.202
23,49.092,107.14
27,33.025,88.198
19,41.024,71.196
34,39.025,129.22
21,45.101,83.168
19,45.079,86.296
19,44.052,85.172
24,51.088,106.28
17,48.083,90.372
21,44.037,87.145
20,47.071,93.159
24,40.197,97.401
24,41.135,86.135
22,46.066,85.12
20,48.145,87.1
21,43.257,76.155
17,55.077,100.24
25,37.08,81.141
18,48.115,86.271
15,52.082,91.331
23,39.06,82.312
19,61.206,119.27
19,52.091,95.379
20,36.094,68.109
25,41.101,95.151
26,46.129,97.131
18,49.02,92.136
17,38.197,69.142
22,45.146,94.154
23,41.08,83.126
33,41.117,95.323
20,44.032,89.058
21,50.099,89.16
27,41.04,92.114
25,42.081,89.124
22,44.069,94.087
24,41.018,86.127
22,42.033,85.184
20,48.161,89.243
18,46.078,85.076
24,39.111,89.161
20,41.05,74.057
18,43.027,76.105
17,45.086,78.196
20,43.091,81.164
21,40.093,82.217
10,49.114,70.14
15,50.1,77.162
21,47.036,93.152
15,66.065,114.1
20,52.201,97.227
24,40.107,83.148
22,47.045,96.284
14,46.12,75.131
25,38.066,80.166
20,45.065,88.128
25,41.026,98.167
18,45.05,86.076
21,44.087,96.155
20,48.078,94.36
16,48.023,84.084
22,32.181,69.174
22,50.038,96.133
17,47.122,86.101
18,45.062,88.208
19,50.136,99.251
27,36.055,84.115
23,36.101,76.078
30,38.022,94.098
21,43.036,86.115
23,43.117,97.141
17,42.051,75.092
21,47.046,94.149
18,53.044,93.17
16,46.076,81.243
19,51.051,96.363
21,40.13,77.127
22,46.187,95.119
18,49.105,83.27
19,43.094,82.293
16,47.054,84.131
19,48.13,90.292
21,39.086,79.115
19,44.092,80.109
27,37.073,90.076
17,42.071,83.17
17,41.019,70.064
16,40.067,75.094
